precision,avg_EF,batch_size,learning_rate
11,"{'EF_trace_w': array([0.31433263, 0.00961144, 0.01027992, 0.01210924, 0.02131137,
       0.06267619, 0.02918849, 0.02977158, 0.00941894, 0.00876337,
       0.0178095 , 0.02714889, 0.04157163, 0.02999715, 0.00693407,
       0.31339788], dtype=float32), 'EF_trace_a': array([0.16821949, 0.03147433, 0.08500692, 0.03550132, 0.06317502,
       0.06317502, 0.10190348, 0.03642952, 0.02316194, 0.03134355,
       0.03134355, 0.0918427 , 0.18047686, 0.10248275, 0.881963  ],
      dtype=float32), 'avg_EF': 0.026129322}",16,0.00625
11,"{'EF_trace_w': array([1.6147941 , 0.19986483, 0.10758297, 0.0673747 , 0.0311365 ,
       0.2354564 , 0.06743525, 0.07436527, 0.04847965, 0.03253504,
       0.05035904, 0.0717132 , 0.09308988, 0.08396646, 0.01377643,
       0.6031459 ], dtype=float32), 'EF_trace_a': array([0.25613073, 0.13770929, 0.11311568, 0.08488838, 0.11105098,
       0.11105098, 0.10079363, 0.06296766, 0.08349608, 0.04782253,
       0.04782253, 0.18933481, 0.17118962, 0.22686084, 0.39842683],
      dtype=float32), 'avg_EF': 0.09309318}",16,0.003125
11,"{'EF_trace_w': array([3.1492043 , 0.28889492, 0.24075232, 0.37079805, 0.16362494,
       0.4114311 , 0.16476735, 0.28117046, 0.1715778 , 0.12678099,
       0.08871132, 0.22228396, 0.18986309, 0.16269219, 0.02927411,
       1.0077524 ], dtype=float32), 'EF_trace_a': array([0.7062896 , 0.20535317, 0.12760268, 0.2314263 , 0.0955497 ,
       0.0955497 , 0.17267108, 0.1335418 , 0.14873114, 0.08982132,
       0.08982132, 0.3603307 , 0.0855518 , 0.26155838, 0.21081737],
      dtype=float32), 'avg_EF': 0.23699012}",16,0.0015625
11,"{'EF_trace_w': array([3.58218071e-03, 1.43326807e-03, 1.05505751e-04, 3.81471807e-07,
       3.35173013e-07, 1.23357395e-05, 2.01156181e-05, 1.14807490e-05,
       9.66141397e-06, 9.60528268e-06, 4.55354493e-05, 6.39225846e-06,
       1.09583734e-05, 3.19824017e-06, 3.18871184e-06, 1.17849419e-02],
      dtype=float32), 'EF_trace_a': array([1.73112135e-02, 6.34075201e-04, 1.10770918e-04, 1.28955833e-06,
       1.68379920e-04, 1.68379920e-04, 6.92682443e-05, 1.14243514e-04,
       2.02482843e-05, 1.11966176e-04, 1.11966176e-04, 7.93126819e-05,
       5.16823144e-04, 8.09068952e-05, 1.06503844e+00], dtype=float32), 'avg_EF': 2.319498e-05}",32,0.1
11,"{'EF_trace_w': array([0.04415301, 0.00684559, 0.00385698, 0.00386688, 0.00039392,
       0.00514309, 0.00300948, 0.00219091, 0.00138496, 0.0015448 ,
       0.00385256, 0.00209128, 0.00308451, 0.00091776, 0.00065548,
       0.13464375], dtype=float32), 'EF_trace_a': array([1.1056629e-02, 8.5327756e-03, 5.8316696e-03, 7.5950772e-03,
       7.7384212e-03, 7.7384212e-03, 7.2194324e-03, 3.9662286e-03,
       3.0153694e-03, 3.2216336e-03, 3.2216336e-03, 7.6204706e-03,
       1.4860501e-02, 1.0396659e-03, 1.4913400e+00], dtype=float32), 'avg_EF': 0.0033563464}",32,0.05
11,"{'EF_trace_w': array([0.16308178, 0.004471  , 0.00313739, 0.00671521, 0.00580195,
       0.02563797, 0.01259509, 0.00721672, 0.00121607, 0.00151084,
       0.00554729, 0.00674419, 0.01180697, 0.00513504, 0.00196306,
       0.19472937], dtype=float32), 'EF_trace_a': array([0.03110082, 0.01450764, 0.02787155, 0.01054468, 0.02551399,
       0.02551399, 0.03465931, 0.00992018, 0.00208366, 0.0109406 ,
       0.0109406 , 0.03111565, 0.03993622, 0.00597548, 2.0282145 ],
      dtype=float32), 'avg_EF': 0.008081266}",32,0.025
11,"{'EF_trace_w': array([0.16746275, 0.02073398, 0.01053668, 0.02079385, 0.00786075,
       0.05990543, 0.01742317, 0.02089431, 0.01112907, 0.00665834,
       0.0138299 , 0.01745383, 0.02590065, 0.01672   , 0.00407952,
       0.28978452], dtype=float32), 'EF_trace_a': array([0.14944497, 0.03492173, 0.06122066, 0.01963975, 0.07455074,
       0.07455074, 0.0672775 , 0.03600957, 0.02748682, 0.02806925,
       0.02806925, 0.06354486, 0.12399676, 0.0354588 , 1.0659647 ],
      dtype=float32), 'avg_EF': 0.020764342}",32,0.0125
11,"{'EF_trace_w': array([0.9255959 , 0.0962825 , 0.12652   , 0.01075899, 0.01160237,
       0.1390632 , 0.04527016, 0.0424608 , 0.02798692, 0.01158642,
       0.0249122 , 0.05338199, 0.07162104, 0.05133012, 0.00751562,
       0.40384015], dtype=float32), 'EF_trace_a': array([0.3599547 , 0.12630492, 0.10845281, 0.02429304, 0.1408332 ,
       0.1408332 , 0.10008003, 0.04768734, 0.03840216, 0.04419795,
       0.04419795, 0.19513154, 0.21742043, 0.1522611 , 0.59207416],
      dtype=float32), 'avg_EF': 0.05053704}",32,0.00625
11,"{'EF_trace_w': array([5.4428854 , 0.75570625, 0.21358731, 0.09261897, 0.04203471,
       0.41717255, 0.13200267, 0.11660303, 0.06561841, 0.04803893,
       0.07449923, 0.12749688, 0.14301884, 0.10896251, 0.01795527,
       0.7746471 ], dtype=float32), 'EF_trace_a': array([0.27916157, 0.3603128 , 0.16367793, 0.03837135, 0.17373788,
       0.17373788, 0.14528367, 0.07486199, 0.0573448 , 0.06142992,
       0.06142992, 0.28381288, 0.11393493, 0.22216782, 0.2255205 ],
      dtype=float32), 'avg_EF': 0.15744154}",32,0.003125
11,"{'EF_trace_w': array([7.9438295 , 0.61337143, 0.5574929 , 0.6915684 , 0.3538761 ,
       0.7737247 , 0.4349483 , 0.6124216 , 0.41354218, 0.24347673,
       0.18118155, 0.41645694, 0.30954188, 0.2602116 , 0.04446701,
       1.5242759 ], dtype=float32), 'EF_trace_a': array([0.8266847 , 0.18083166, 0.12175308, 0.25456965, 0.09181628,
       0.09181628, 0.17560521, 0.11861235, 0.1863696 , 0.07406427,
       0.07406427, 0.33412254, 0.04199056, 0.22151493, 0.11736573],
      dtype=float32), 'avg_EF': 0.47006744}",32,0.0015625
11,"{'EF_trace_w': array([0.03114454, 0.0010003 , 0.00016383, 0.00058193, 0.00044748,
       0.00311968, 0.00065499, 0.00136913, 0.00199111, 0.00238029,
       0.0060728 , 0.        , 0.        , 0.        , 0.        ,
       0.15089789], dtype=float32), 'EF_trace_a': array([8.3741993e-03, 1.0027704e-03, 4.9894536e-03, 7.7775610e-04,
       5.1262309e-03, 5.1262309e-03, 1.4024213e-03, 5.0683045e-03,
       2.6842263e-03, 1.4574772e-03, 1.4574772e-03, 0.0000000e+00,
       4.2690593e-03, 0.0000000e+00, 2.0644765e+00], dtype=float32), 'avg_EF': 0.0}",64,0.1
11,"{'EF_trace_w': array([0.11628444, 0.00456602, 0.00274856, 0.00108233, 0.00085183,
       0.01423644, 0.00542191, 0.005493  , 0.00086195, 0.00077926,
       0.00333268, 0.00472527, 0.00594944, 0.00210497, 0.00053545,
       0.19168296], dtype=float32), 'EF_trace_a': array([1.6402515e-02, 7.7550551e-03, 9.1852564e-03, 8.5786363e-04,
       1.1092395e-02, 1.1092395e-02, 9.6112555e-03, 6.6974889e-03,
       1.2536024e-03, 9.1786785e-03, 9.1786785e-03, 1.4574177e-02,
       1.6284479e-02, 1.6855502e-03, 2.0734885e+00], dtype=float32), 'avg_EF': 0.004150527}",64,0.05
11,"{'EF_trace_w': array([0.19789973, 0.02232154, 0.02798543, 0.00485616, 0.00838604,
       0.03934599, 0.02043098, 0.01964444, 0.00355123, 0.00204456,
       0.01082204, 0.01075663, 0.01859495, 0.01220721, 0.00403297,
       0.23915306], dtype=float32), 'EF_trace_a': array([0.14009568, 0.02615647, 0.03882825, 0.00990872, 0.04915183,
       0.04915183, 0.04583808, 0.01624202, 0.00912539, 0.01804909,
       0.01804909, 0.03787765, 0.06937499, 0.02026149, 1.3134323 ],
      dtype=float32), 'avg_EF': 0.015775327}",64,0.025
11,"{'EF_trace_w': array([0.44485363, 0.03093595, 0.0538744 , 0.00823257, 0.00758241,
       0.05943308, 0.03140508, 0.03580913, 0.00470004, 0.00509944,
       0.02517189, 0.02455922, 0.03857455, 0.02532308, 0.00503209,
       0.26138422], dtype=float32), 'EF_trace_a': array([0.1631397 , 0.04942049, 0.05421966, 0.02336915, 0.06557393,
       0.06557393, 0.06169246, 0.0271157 , 0.00795205, 0.03202831,
       0.03202831, 0.09100726, 0.16233912, 0.06142016, 0.6426093 ],
      dtype=float32), 'avg_EF': 0.026492724}",64,0.0125
11,"{'EF_trace_w': array([1.0902451 , 0.13669018, 0.0821376 , 0.11638136, 0.04608815,
       0.24839419, 0.07145714, 0.07793026, 0.06619384, 0.0429222 ,
       0.03565223, 0.08011629, 0.09981801, 0.06465365, 0.01037914,
       0.4614555 ], dtype=float32), 'EF_trace_a': array([0.30039614, 0.12879504, 0.10989726, 0.13290223, 0.1137224 ,
       0.1137224 , 0.1609637 , 0.08103262, 0.09404492, 0.057693  ,
       0.057693  , 0.26292616, 0.21413809, 0.16050571, 0.382852  ],
      dtype=float32), 'avg_EF': 0.0911692}",64,0.00625
11,"{'EF_trace_w': array([3.0479164 , 0.20510846, 0.1551054 , 0.20926061, 0.11992979,
       0.43732733, 0.23493266, 0.2879631 , 0.26026803, 0.1639188 ,
       0.08935358, 0.23386355, 0.21847719, 0.1555394 , 0.02157032,
       0.7069769 ], dtype=float32), 'EF_trace_a': array([0.61971635, 0.18662715, 0.14820783, 0.1563196 , 0.10958582,
       0.10958582, 0.3380147 , 0.18646857, 0.23620814, 0.08863989,
       0.08863989, 0.46495423, 0.12966947, 0.2984204 , 0.16112974],
      dtype=float32), 'avg_EF': 0.22137149}",64,0.003125
11,"{'EF_trace_w': array([11.50611   ,  1.0113534 ,  0.89606893,  1.0330775 ,  0.6069591 ,
        1.132631  ,  0.8079643 ,  1.2004353 ,  0.8138854 ,  0.5964101 ,
        0.25503984,  0.75764877,  0.63849145,  0.4266212 ,  0.06006202,
        1.3305594 ], dtype=float32), 'EF_trace_a': array([1.2404463 , 0.27133366, 0.17276561, 0.30106193, 0.13544063,
       0.13544063, 0.32999814, 0.22384343, 0.24602492, 0.10842156,
       0.10842156, 0.5461787 , 0.08033065, 0.21381965, 0.09944704],
      dtype=float32), 'avg_EF': 0.7680576}",64,0.0015625
11,"{'EF_trace_w': array([1.3213609e-01, 3.1812757e-04, 2.7404158e-04, 3.9704729e-04,
       3.6233495e-04, 1.2111278e-02, 2.7891335e-03, 1.8775243e-03,
       5.4372352e-04, 5.5997120e-04, 1.0943760e-03, 2.3910033e-03,
       3.3614493e-03, 3.6466616e-04, 8.0155034e-05, 1.5487628e-01],
      dtype=float32), 'EF_trace_a': array([7.7954470e-03, 8.0604368e-04, 7.4693104e-03, 7.1695901e-04,
       1.3354155e-02, 1.3354155e-02, 7.1865031e-03, 3.8529346e-03,
       6.7111122e-04, 3.7859387e-03, 3.7859387e-03, 6.5873615e-03,
       4.9035293e-03, 2.2378097e-04, 1.2013319e+00], dtype=float32), 'avg_EF': 0.0015634323}",128,0.1
11,"{'EF_trace_w': array([1.97224304e-01, 3.50026228e-02, 6.57255994e-03, 5.39567154e-05,
       3.66916502e-05, 2.35025119e-02, 1.00527508e-02, 1.13236215e-02,
       1.26320366e-02, 8.96239653e-03, 5.54850278e-03, 8.18225276e-03,
       1.48144765e-02, 6.61555119e-03, 1.61852583e-03, 2.10729420e-01],
      dtype=float32), 'EF_trace_a': array([4.4300705e-02, 1.6289478e-02, 2.3514245e-02, 6.9987858e-05,
       4.0852398e-02, 4.0852398e-02, 2.6932616e-02, 2.1717140e-02,
       2.9291676e-02, 1.4364735e-02, 1.4364735e-02, 3.3526275e-02,
       5.3366218e-02, 9.4966954e-03, 1.4188561e+00], dtype=float32), 'avg_EF': 0.0070956107}",128,0.05
11,"{'EF_trace_w': array([0.9705901 , 0.09532323, 0.03760162, 0.03669711, 0.00684649,
       0.1122024 , 0.01609026, 0.01892605, 0.01375908, 0.00429001,
       0.01198278, 0.02421619, 0.03376265, 0.01810659, 0.00396644,
       0.28266296], dtype=float32), 'EF_trace_a': array([0.21365847, 0.12337595, 0.12299056, 0.04751305, 0.15382533,
       0.15382533, 0.03797632, 0.03839438, 0.03527885, 0.03585334,
       0.03585334, 0.08868408, 0.13988864, 0.03598146, 1.1666151 ],
      dtype=float32), 'avg_EF': 0.029617704}",128,0.025
11,"{'EF_trace_w': array([0.38577837, 0.02490811, 0.02416905, 0.02245724, 0.01711064,
       0.08958569, 0.05295845, 0.04710683, 0.0191923 , 0.012082  ,
       0.02036604, 0.03895194, 0.06285803, 0.04438346, 0.0064789 ,
       0.3858727 ], dtype=float32), 'EF_trace_a': array([0.2649456 , 0.08322129, 0.06020673, 0.04163887, 0.05388563,
       0.05388563, 0.15697907, 0.04037251, 0.04485898, 0.03396448,
       0.03396448, 0.14771244, 0.2341458 , 0.15911497, 0.37575677],
      dtype=float32), 'avg_EF': 0.038726028}",128,0.0125
11,"{'EF_trace_w': array([1.9899015 , 0.17170991, 0.18346335, 0.09713453, 0.07654899,
       0.32491714, 0.24705376, 0.2576978 , 0.11599119, 0.07831363,
       0.06168232, 0.18937343, 0.18616101, 0.11636993, 0.01572271,
       0.7252927 ], dtype=float32), 'EF_trace_a': array([0.70069355, 0.24176934, 0.1480258 , 0.08270965, 0.13552064,
       0.13552064, 0.4246127 , 0.13809174, 0.1355879 , 0.10003838,
       0.10003838, 0.4980483 , 0.2238868 , 0.28103837, 0.2356526 ],
      dtype=float32), 'avg_EF': 0.16318014}",128,0.00625
11,"{'EF_trace_w': array([12.091553  ,  1.1314453 ,  0.85374594,  0.2953841 ,  0.2523274 ,
        0.7731946 ,  0.58777577,  0.80921954,  0.54886514,  0.30714935,
        0.18600127,  0.43089953,  0.364354  ,  0.23335329,  0.03213323,
        1.016829  ], dtype=float32), 'EF_trace_a': array([0.89948285, 0.33625156, 0.19318777, 0.12463527, 0.16611865,
       0.16611865, 0.31580293, 0.21198477, 0.29891595, 0.11432941,
       0.11432941, 0.49394247, 0.09422959, 0.21235909, 0.11504826],
      dtype=float32), 'avg_EF': 0.4925928}",128,0.003125
11,"{'EF_trace_w': array([32.61038   ,  2.4791853 ,  1.9335836 ,  2.9031281 ,  1.8006124 ,
        2.2251637 ,  2.0465028 ,  2.681079  ,  2.3443615 ,  1.3739667 ,
        0.5269102 ,  1.27674   ,  0.7229312 ,  0.6024354 ,  0.09199935,
        1.6668811 ], dtype=float32), 'EF_trace_a': array([0.83137643, 0.23253378, 0.1694926 , 0.32102662, 0.11148954,
       0.11148954, 0.30814698, 0.21904843, 0.27528527, 0.09040961,
       0.09040961, 0.34329098, 0.03684454, 0.11313058, 0.07113945],
      dtype=float32), 'avg_EF': 1.5756905}",128,0.0015625
11,"{'EF_trace_w': array([0.04476836, 0.00307443, 0.00377143, 0.00079197, 0.00073437,
       0.02151605, 0.00323239, 0.0117663 , 0.00921349, 0.00487377,
       0.01191927, 0.00193291, 0.00291436, 0.00245958, 0.00133579,
       0.1794042 ], dtype=float32), 'EF_trace_a': array([3.0161088e-02, 9.9505270e-03, 1.1065677e-02, 1.5185685e-03,
       1.3890713e-02, 1.3890713e-02, 1.3336764e-02, 2.3022640e-02,
       1.4896540e-02, 7.4796989e-03, 7.4796989e-03, 5.3190738e-03,
       3.0262608e-02, 2.2767321e-03, 1.6790787e+00], dtype=float32), 'avg_EF': 0.0053414307}",256,0.1
11,"{'EF_trace_w': array([0.33177227, 0.01516299, 0.02286823, 0.00804245, 0.0236572 ,
       0.03277536, 0.02689069, 0.02417108, 0.00405789, 0.00216597,
       0.01082   , 0.01313177, 0.02409507, 0.01530369, 0.00476106,
       0.30395144], dtype=float32), 'EF_trace_a': array([0.16065371, 0.04900139, 0.05509935, 0.01618872, 0.06970932,
       0.06970932, 0.06453039, 0.02008791, 0.00508187, 0.0231307 ,
       0.0231307 , 0.05219256, 0.10340745, 0.03057865, 1.5793278 ],
      dtype=float32), 'avg_EF': 0.019088613}",256,0.05
11,"{'EF_trace_w': array([1.00281215e+00, 1.06785789e-01, 2.55121328e-02, 8.85617104e-04,
       5.40738285e-04, 1.05418891e-01, 1.63094420e-02, 1.44142509e-02,
       2.97387643e-03, 1.97507674e-03, 1.48144495e-02, 1.55706294e-02,
       2.02612299e-02, 1.59135740e-02, 2.24444689e-03, 2.46368647e-01],
      dtype=float32), 'EF_trace_a': array([0.09028395, 0.11088996, 0.05642666, 0.00097246, 0.08123061,
       0.08123061, 0.03246316, 0.01901929, 0.00477201, 0.02276867,
       0.02276867, 0.06636488, 0.11920074, 0.04026257, 0.3160154 ],
      dtype=float32), 'avg_EF': 0.015165891}",256,0.025
11,"{'EF_trace_w': array([2.270841  , 0.17247427, 0.15300547, 0.09363958, 0.03533075,
       0.14669988, 0.07437566, 0.07155953, 0.03345496, 0.02351806,
       0.03999045, 0.0674816 , 0.08330265, 0.05680445, 0.00888571,
       0.5915191 ], dtype=float32), 'EF_trace_a': array([0.38001144, 0.09752365, 0.09795823, 0.06308167, 0.08985896,
       0.08985896, 0.10982242, 0.0601657 , 0.05450003, 0.05012891,
       0.05012891, 0.19317234, 0.18390283, 0.14427517, 0.23558724],
      dtype=float32), 'avg_EF': 0.08551239}",256,0.0125
11,"{'EF_trace_w': array([5.211985  , 0.5149532 , 0.40105164, 0.12226073, 0.06575124,
       0.65820783, 0.2301801 , 0.35772103, 0.32949504, 0.1980102 ,
       0.09880096, 0.24136423, 0.19446124, 0.1359258 , 0.02046941,
       0.8804505 ], dtype=float32), 'EF_trace_a': array([0.4491776 , 0.23549134, 0.12732534, 0.06934372, 0.12276188,
       0.12276188, 0.210898  , 0.16372427, 0.25342596, 0.0894691 ,
       0.0894691 , 0.35929674, 0.10519307, 0.21911702, 0.11286232],
      dtype=float32), 'avg_EF': 0.25633967}",256,0.00625
11,"{'EF_trace_w': array([20.82436   ,  1.572905  ,  1.5826577 ,  1.0210364 ,  0.57563376,
        1.115281  ,  0.95220494,  1.232234  ,  0.98675144,  0.6675351 ,
        0.25599477,  0.79461586,  0.58144605,  0.43085155,  0.04866425,
        1.1502521 ], dtype=float32), 'EF_trace_a': array([1.208844  , 0.28864077, 0.18218423, 0.31804836, 0.12646288,
       0.12646288, 0.39637396, 0.21514818, 0.28564283, 0.11586688,
       0.11586688, 0.62673026, 0.08439584, 0.31620127, 0.08209987],
      dtype=float32), 'avg_EF': 0.8504728}",256,0.003125
11,"{'EF_trace_w': array([1.8438231e+02, 9.0967855e+00, 6.1832457e+00, 6.1111250e+00,
       3.5376182e+00, 4.2695413e+00, 5.3047509e+00, 6.5758638e+00,
       5.4729404e+00, 2.9964850e+00, 9.8838121e-01, 2.2758894e+00,
       1.0054586e+00, 8.6138088e-01, 1.8186471e-01, 2.6990616e+00],
      dtype=float32), 'EF_trace_a': array([0.51231706, 0.20099173, 0.13175015, 0.14894763, 0.10344107,
       0.10344107, 0.29110298, 0.17670183, 0.14787595, 0.05493981,
       0.05493981, 0.15080675, 0.01511321, 0.03401862, 0.04609876],
      dtype=float32), 'avg_EF': 3.507056}",256,0.0015625
11,"{'EF_trace_w': array([0.19470939, 0.05795876, 0.00444427, 0.00132783, 0.00039173,
       0.01964428, 0.00430216, 0.00412809, 0.00173467, 0.00161214,
       0.01320539, 0.00207259, 0.0033379 , 0.00554365, 0.00144643,
       0.23649973], dtype=float32), 'EF_trace_a': array([0.04272342, 0.03672834, 0.02758896, 0.00193231, 0.03366909,
       0.03366909, 0.01070831, 0.00929781, 0.00210526, 0.0092228 ,
       0.0092228 , 0.00564752, 0.05964122, 0.00589082, 1.1258726 ],
      dtype=float32), 'avg_EF': 0.00616984}",512,0.1
11,"{'EF_trace_w': array([0.58014375, 0.01043186, 0.01863462, 0.01644927, 0.00757385,
       0.04322623, 0.01972788, 0.0171254 , 0.00962457, 0.00551107,
       0.01895395, 0.01191789, 0.01957364, 0.01379515, 0.00384157,
       0.30367783], dtype=float32), 'EF_trace_a': array([0.08976946, 0.0215371 , 0.05086072, 0.03409784, 0.05918853,
       0.05918853, 0.04888251, 0.02504105, 0.02268287, 0.02104931,
       0.02104931, 0.04620984, 0.10956083, 0.02043357, 0.89681995],
      dtype=float32), 'avg_EF': 0.020209778}",512,0.05
11,"{'EF_trace_w': array([2.9174604 , 0.07093763, 0.07388934, 0.01558817, 0.01096107,
       0.18622887, 0.06747827, 0.06511463, 0.02492095, 0.01355502,
       0.02163803, 0.04545597, 0.05737206, 0.03022407, 0.00658342,
       0.5244939 ], dtype=float32), 'EF_trace_a': array([0.20980123, 0.09170935, 0.0672028 , 0.01954457, 0.06901532,
       0.06901532, 0.14846879, 0.0452822 , 0.04040731, 0.04059691,
       0.04059691, 0.12784943, 0.19788186, 0.05021852, 0.38942122],
      dtype=float32), 'avg_EF': 0.053308308}",512,0.025
11,"{'EF_trace_w': array([4.15013   , 0.31911686, 0.18292122, 0.3787489 , 0.15119241,
       0.34169927, 0.13944127, 0.15243918, 0.06744934, 0.04294716,
       0.06166673, 0.11572593, 0.13145342, 0.1134121 , 0.01540365,
       0.85450745], dtype=float32), 'EF_trace_a': array([0.38525215, 0.2001024 , 0.15299743, 0.31269482, 0.11339274,
       0.11339274, 0.13227934, 0.08085452, 0.08710908, 0.06962491,
       0.06962491, 0.26293775, 0.19553395, 0.3067584 , 0.17234568],
      dtype=float32), 'avg_EF': 0.16815734}",512,0.0125
11,"{'EF_trace_w': array([5.7156914e+01, 1.3374126e+00, 1.4543400e+00, 9.8832041e-01,
       6.1598819e-01, 1.6312227e+00, 7.8019780e-01, 7.6340097e-01,
       5.9220606e-01, 4.0077960e-01, 2.4041817e-01, 4.2904577e-01,
       2.7105564e-01, 2.1517864e-01, 4.3243110e-02, 1.9601741e+00],
      dtype=float32), 'EF_trace_a': array([0.7005014 , 0.18582548, 0.16324812, 0.14876041, 0.11076955,
       0.11076955, 0.26905367, 0.15583771, 0.22749093, 0.08754165,
       0.08754165, 0.2908454 , 0.04150576, 0.11210118, 0.0762772 ],
      dtype=float32), 'avg_EF': 0.7392711}",512,0.00625
11,"{'EF_trace_w': array([79.21119  ,  4.997494 ,  3.7564285,  3.1082814,  1.5604644,
        2.530332 ,  2.4961495,  2.9369104,  1.9778244,  1.3200281,
        0.535399 ,  1.3044165,  0.809607 ,  0.5812647,  0.1025908,
        1.5115407], dtype=float32), 'EF_trace_a': array([0.6416602 , 0.2845808 , 0.18328586, 0.15680377, 0.12250339,
       0.12250339, 0.2744639 , 0.190483  , 0.2048153 , 0.08626035,
       0.08626035, 0.31017175, 0.03573045, 0.10068806, 0.05860384],
      dtype=float32), 'avg_EF': 1.8435471}",512,0.003125
11,"{'EF_trace_w': array([157.18332   ,  16.75177   ,  11.794407  ,   7.368473  ,
         5.48665   ,   6.107559  ,   8.019853  ,  10.449907  ,
         9.869319  ,   5.3222356 ,   1.5650445 ,   4.635109  ,
         2.6619687 ,   2.4643612 ,   0.38101923,   2.7091007 ],
      dtype=float32), 'EF_trace_a': array([0.60725427, 0.26156467, 0.18393782, 0.13752039, 0.13207458,
       0.13207458, 0.25637233, 0.19555728, 0.21308166, 0.07976441,
       0.07976441, 0.24666318, 0.03582755, 0.07555074, 0.05044832],
      dtype=float32), 'avg_EF': 5.8039856}",512,0.0015625
